294,0.028000,0.620000
295,0.027000,0.603000
296,0.029000,0.598000
297,0.040000,0.612000
298,0.032000,0.620000
299,0.030000,0.632000
300,0.046000,0.626000
301,0.031000,0.619000
302,0.031000,0.623000
303,0.028000,0.655000
304,0.028000,0.671000
305,0.024000,0.655000
306,0.025000,0.665000
307,0.026000,0.669000
308,0.036000,0.686000
309,0.029000,0.695000
310,0.029000,0.686000
311,0.032000,0.747000
312,0.032000,0.737000
313,0.036000,0.702000
314,0.040000,0.755000
315,0.042000,0.711000
316,0.038000,0.738000
317,0.036000,0.719000
318,0.028000,0.724000
319,0.030000,0.734000
320,0.027000,0.735000
321,0.030000,0.747000
322,0.023000,0.755000
323,0.039000,0.775000
324,0.028000,0.803000
325,0.035000,0.798000
326,0.038000,0.843000
327,0.025000,0.809000
328,0.030000,0.827000
329,0.030000,0.824000
330,0.044000,0.843000
331,0.034000,0.837000
332,0.039000,0.839000
333,0.029000,0.865000
334,0.034000,0.857000
335,0.040000,0.875000
336,0.031000,0.868000
337,0.042000,0.896000
338,0.031000,0.894000
339,0.057000,0.926000
340,0.029000,0.947000
341,0.042000,0.919000
342,0.040000,0.926000
343,0.037000,0.953000
344,0.037000,0.965000
345,0.037000,0.946000
346,0.039000,0.968000
347,0.039000,0.987000
348,0.032000,0.961000
349,0.041000,0.994000
350,0.038000,1.027000
351,0.039000,1.029000
352,0.050000,1.019000
353,0.031000,1.011000
354,0.036000,1.034000
355,0.029000,1.071000
356,0.041000,1.052000
357,0.042000,1.070000
358,0.036000,1.083000
359,0.041000,1.070000
360,0.050000,1.068000
361,0.043000,1.065000
362,0.034000,1.105000
363,0.039000,1.091000
364,0.030000,1.121000
365,0.031000,1.137000
366,0.037000,1.124000
367,0.032000,1.130000
368,0.056000,1.139000
369,0.042000,1.160000
370,0.032000,1.180000
371,0.038000,1.175000
372,0.036000,1.212000
373,0.031000,1.195000
374,0.032000,1.188000
375,0.034000,1.213000
376,0.037000,1.242000
377,0.053000,1.226000
378,0.047000,1.293000
379,0.063000,1.292000
380,0.037000,1.284000
381,0.045000,1.289000
382,0.044000,1.352000
383,0.053000,1.337000
384,0.037000,1.334000
385,0.036000,1.334000
386,0.052000,1.344000
387,0.040000,1.341000
388,0.036000,1.340000
389,0.053000,1.372000
390,0.036000,1.379000
391,0.051000,1.401000
392,0.041000,1.390000
393,0.059000,1.415000
394,0.034000,1.409000
395,0.042000,1.434000
396,0.040000,1.473000
397,0.042000,1.452000
398,0.041000,1.457000
399,0.041000,1.480000
400,0.064000,1.473000
401,0.053000,1.495000
402,0.038000,1.488000
403,0.046000,1.510000
404,0.050000,1.558000
405,0.072000,1.536000
406,0.054000,1.599000
407,0.053000,1.585000
408,0.054000,1.611000
409,0.042000,1.629000
410,0.100000,1.690000
411,0.041000,1.721000
412,0.071000,1.644000
413,0.060000,1.651000
414,0.039000,1.623000
415,0.041000,1.638000
416,0.054000,1.718000
417,0.088000,1.707000
418,0.077000,1.735000
419,0.049000,1.706000
420,0.039000,1.724000
421,0.066000,1.744000
422,0.055000,1.782000
423,0.043000,1.743000
424,0.054000,1.771000
425,0.050000,1.783000
426,0.052000,1.756000
427,0.044000,1.806000
428,0.051000,1.839000
429,0.049000,1.908000
430,0.053000,1.873000
431,0.071000,1.875000
432,0.053000,1.870000
433,0.047000,1.893000
434,0.045000,1.920000
435,0.044000,1.913000
436,0.049000,1.920000
437,0.072000,1.935000
438,0.056000,1.950000
439,0.046000,1.960000
440,0.048000,1.986000
441,0.063000,2.009000
442,0.071000,2.025000
443,0.045000,2.031000
444,0.046000,2.111000
445,0.061000,2.102000
446,0.051000,2.072000
447,0.046000,2.064000
448,0.054000,2.066000
449,0.047000,2.104000
450,0.048000,2.113000
451,0.062000,2.122000
452,0.049000,2.201000
453,0.054000,2.139000
454,0.059000,2.168000
455,0.064000,2.171000
456,0.051000,2.232000
457,0.081000,2.222000
458,0.055000,2.253000
459,0.068000,2.255000
460,0.062000,2.256000
461,0.066000,2.285000
462,0.049000,2.330000
463,0.090000,2.312000
464,0.068000,2.338000
465,0.067000,2.353000
466,0.064000,2.365000
467,0.064000,2.452000
468,0.067000,2.398000
469,0.059000,2.385000
470,0.055000,2.432000
471,0.074000,2.436000
472,0.053000,2.472000
473,0.052000,2.465000
474,0.054000,2.449000
475,0.074000,2.527000
476,0.054000,2.526000
477,0.063000,2.488000
478,0.059000,2.538000
479,0.054000,2.561000
480,0.055000,2.592000
481,0.070000,2.602000
482,0.056000,2.629000
483,0.064000,2.659000
484,0.056000,2.689000
485,0.072000,2.642000
486,0.076000,2.617000
487,0.059000,2.836000
488,0.066000,2.797000
489,0.090000,2.736000
490,0.059000,2.738000
491,0.059000,2.786000
492,0.061000,2.734000
493,0.060000,2.784000
494,0.062000,2.817000
495,0.057000,2.831000
496,0.068000,2.878000
497,0.070000,2.864000
498,0.058000,2.888000
499,0.102000,2.913000
500,0.107000,2.970000
